년월,경마장,경주일,경주번호,등급,경주거리,출주두수,신마수,삼복승식배당율,실제_top3_마번,m_BOX4_picks,m_BOX6_picks,p_BOX4_picks,p_BOX6_picks,m_BOX4_hit,m_BOX6_hit,p_BOX4_hit,p_BOX6_hit,m_BOX4_bet,m_BOX6_bet,p_BOX4_bet,p_BOX6_bet,m_BOX4_refund,m_BOX6_refund,p_BOX4_refund,p_BOX6_refund,bet_unit
202407,서울,20240727,9,2등급,1800.0,11,0,171.1,"1,5,6","8,3,2,4","8,3,2,4,5,6","8,3,2,4","8,3,2,4,5,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,3,국6등급,1300.0,11,1,30.9,"2,8,10","2,10,8,3","2,10,8,3,6,4","10,2,8,3","10,2,8,3,6,4",1,1,1,1,400,2000,400,2000,3090.0,3090.0,3090.0,3090.0,100
202407,서울,20240728,4,국6등급,1700.0,11,1,7.2,"4,5,10","10,5,2,11","10,5,2,11,4,9","10,5,2,11","10,5,2,11,9,4",0,1,0,1,400,2000,400,2000,0.0,720.0,0.0,720.0,100
202407,서울,20240728,5,국5등급,1700.0,9,1,58.2,"1,2,3","9,3,8,7","9,3,8,7,2,6","3,9,8,7","3,9,8,7,6,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,7,국5등급,1200.0,9,1,18.0,"1,5,9","9,3,5,1","9,3,5,1,6,7","3,9,5,1","3,9,5,1,4,6",1,1,1,1,400,2000,400,2000,1800.0,1800.0,1800.0,1800.0,100
202407,서울,20240728,8,국5등급,1400.0,9,0,21.2,"1,2,4","6,1,2,5","6,1,2,5,4,8","6,5,1,2","6,5,1,2,4,3",0,1,0,1,400,2000,400,2000,0.0,2120.0,0.0,2120.0,100
202407,서울,20240728,9,국4등급,1300.0,11,1,8.5,"1,5,11","11,1,7,10","11,1,7,10,5,4","11,1,4,7","11,1,4,7,5,10",0,1,0,1,400,2000,400,2000,0.0,850.0,0.0,850.0,100
202407,서울,20240728,10,국4등급,1200.0,11,0,152.8,"1,2,8","6,1,9,7","6,1,9,7,2,5","6,1,7,5","6,1,7,5,2,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,11,혼3등급,1400.0,11,0,124.6,"6,7,11","11,6,9,5","11,6,9,5,8,10","11,6,5,9","11,6,5,9,8,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,12,혼4등급,1800.0,10,1,12.6,"1,4,9","9,1,3,2","9,1,3,2,7,6","9,1,3,2","9,1,3,2,5,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,13,국3등급,1800.0,11,0,17.7,"2,6,9","10,1,8,11","10,1,8,11,6,2","10,8,6,1","10,8,6,1,9,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202407,서울,20240728,14,1등급,1800.0,11,0,19.1,"3,5,9","6,9,8,5","6,9,8,5,3,10","6,9,8,5","6,9,8,5,3,2",0,1,0,1,400,2000,400,2000,0.0,1910.0000000000002,0.0,1910.0000000000002,100
202408,서울,20240803,2,국6등급,1300.0,11,1,6.0,"3,7,8","7,8,3,9","7,8,3,9,4,1","7,8,3,9","7,8,3,9,4,1",1,1,1,1,400,2000,400,2000,600.0,600.0,600.0,600.0,100
202408,서울,20240803,3,국6등급,1300.0,11,0,3102.1,"2,3,9","1,10,2,3","1,10,2,3,8,5","2,1,10,8","2,1,10,8,5,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240803,4,국5등급,1300.0,9,0,13.6,"4,5,9","4,5,8,9","4,5,8,9,1,7","4,5,9,8","4,5,9,8,1,6",1,1,1,1,400,2000,400,2000,1360.0,1360.0,1360.0,1360.0,100
202408,서울,20240803,5,국5등급,1200.0,10,0,56.8,"1,2,4","5,3,10,1","5,3,10,1,2,9","2,5,3,10","2,5,3,10,1,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240803,6,국5등급,1300.0,9,0,119.5,"1,2,9","1,6,7,3","1,6,7,3,9,4","1,6,3,7","1,6,3,7,9,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240803,7,국4등급,1200.0,11,0,83.2,"1,6,8","6,8,2,7","6,8,2,7,10,1","1,2,6,7","1,2,6,7,10,8",0,1,0,1,400,2000,400,2000,0.0,8320.0,0.0,8320.0,100
202408,서울,20240803,8,국3등급,1200.0,11,0,105.6,"1,7,9","4,9,1,2","4,9,1,2,8,3","4,9,1,2","4,9,1,2,8,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240803,9,2등급,1400.0,11,0,98.4,"1,6,10","6,3,4,7","6,3,4,7,8,2","6,3,4,7","6,3,4,7,8,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240804,3,국5등급,1300.0,11,0,57.3,"2,3,9","3,6,8,11","3,6,8,11,1,10","3,6,8,11","3,6,8,11,2,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240804,4,국5등급,1400.0,11,0,66.3,"2,5,11","5,7,2,10","5,7,2,10,4,1","7,5,2,10","7,5,2,10,4,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240804,5,국4등급,1400.0,11,1,6.9,"2,4,10","4,2,10,11","4,2,10,11,7,3","4,5,2,10","4,5,2,10,7,11",1,1,1,1,400,2000,400,2000,690.0,690.0,690.0,690.0,100
202408,서울,20240804,6,혼4등급,1300.0,10,1,12.5,"1,3,5","5,10,1,3","5,10,1,3,4,6","5,10,1,3","5,10,1,3,4,6",1,1,1,1,400,2000,400,2000,1250.0,1250.0,1250.0,1250.0,100
202408,서울,20240804,7,국4등급,1400.0,10,1,13.9,"1,3,10","1,10,3,4","1,10,3,4,6,5","1,10,3,6","1,10,3,6,4,9",1,1,1,1,400,2000,400,2000,1390.0,1390.0,1390.0,1390.0,100
202408,서울,20240804,8,혼4등급,1300.0,10,0,14.5,"1,2,3","2,10,8,3","2,10,8,3,6,1","2,10,8,3","2,10,8,3,6,1",0,1,0,1,400,2000,400,2000,0.0,1450.0,0.0,1450.0,100
202408,서울,20240804,9,국4등급,1600.0,10,1,8.8,"7,8,10","8,7,4,10","8,7,4,10,9,5","8,7,3,10","8,7,3,10,4,6",1,1,1,1,400,2000,400,2000,880.0000000000001,880.0000000000001,880.0000000000001,880.0000000000001,100
202408,서울,20240804,10,혼3등급,1600.0,10,0,130.2,"1,4,5","6,9,5,1","6,9,5,1,2,10","6,9,5,1","6,9,5,1,10,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240804,11,국3등급,1800.0,8,0,19.1,"4,7,8","4,8,7,1","4,8,7,1,5,2","4,8,7,1","4,8,7,1,5,6",1,1,1,1,400,2000,400,2000,1910.0000000000002,1910.0000000000002,1910.0000000000002,1910.0000000000002,100
202408,서울,20240804,12,혼OPEN,2000.0,10,0,7.6,"2,6,7","6,9,7,5","6,9,7,5,2,8","6,5,8,9","6,5,8,9,2,7",0,1,0,1,400,2000,400,2000,0.0,760.0,0.0,760.0,100
202408,서울,20240804,13,국3등급,1800.0,8,0,6.2,"3,6,8","8,6,4,3","8,6,4,3,5,2","8,3,6,4","8,3,6,4,5,2",1,1,1,1,400,2000,400,2000,620.0,620.0,620.0,620.0,100
202408,서울,20240804,14,1등급,1200.0,11,0,62.8,"1,3,7","11,8,5,10","11,8,5,10,4,6","11,7,8,6","11,7,8,6,4,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240817,2,국6등급,1300.0,11,1,24.4,"1,2,8","1,6,10,4","1,6,10,4,8,2","1,10,6,4","1,10,6,4,11,2",0,1,0,0,400,2000,400,2000,0.0,2440.0,0.0,0.0,100
202408,서울,20240817,4,국5등급,1200.0,11,0,119.2,"3,5,6","5,4,6,10","5,4,6,10,2,8","5,4,6,10","5,4,6,10,2,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240817,5,국5등급,1400.0,11,0,138.2,"2,3,7","8,5,2,10","8,5,2,10,3,7","8,2,5,3","8,2,5,3,10,1",0,1,0,0,400,2000,400,2000,0.0,13819.999999999998,0.0,0.0,100
202408,서울,20240817,6,국4등급,1400.0,11,0,23.5,"1,2,7","7,10,4,3","7,10,4,3,2,6","7,10,4,3","7,10,4,3,2,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240817,7,혼4등급,1300.0,11,1,307.7,"2,7,11","11,7,8,4","11,7,8,4,10,1","11,7,8,4","11,7,8,4,10,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240817,8,국3등급,1200.0,11,0,40.9,"1,4,5","4,3,7,8","4,3,7,8,1,5","4,3,7,8","4,3,7,8,10,5",0,1,0,0,400,2000,400,2000,0.0,4090.0,0.0,0.0,100
202408,서울,20240817,9,국4등급,1800.0,11,0,23.1,"4,8,10","9,7,11,8","9,7,11,8,10,5","9,7,11,8","9,7,11,8,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240817,10,2등급,2000.0,10,0,23.8,"3,5,9","4,8,10,5","4,8,10,5,9,6","4,6,10,9","4,6,10,9,8,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,1,국6등급,1200.0,11,1,39.1,"4,5,6","11,6,1,4","11,6,1,4,2,5","11,1,6,4","11,1,6,4,2,9",0,1,0,0,400,2000,400,2000,0.0,3910.0,0.0,0.0,100
202408,서울,20240818,3,국6등급,1400.0,11,0,26.8,"3,4,8","3,8,4,9","3,8,4,9,1,6","3,8,4,1","3,8,4,1,9,6",1,1,1,1,400,2000,400,2000,2680.0,2680.0,2680.0,2680.0,100
202408,서울,20240818,4,국5등급,1300.0,11,0,65.6,"6,7,9","9,6,3,2","9,6,3,2,11,5","9,6,3,2","9,6,3,2,11,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,5,국5등급,1200.0,11,0,16.7,"1,4,10","4,1,9,11","4,1,9,11,3,6","3,4,1,9","3,4,1,9,8,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,6,국4등급,1200.0,11,0,453.9,"2,5,8","2,10,3,9","2,10,3,9,5,4","2,6,3,10","2,6,3,10,5,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,7,혼4등급,1600.0,10,0,1218.1,"2,7,9","10,9,1,3","10,9,1,3,4,6","10,9,1,3","10,9,1,3,4,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,8,국3등급,1400.0,11,0,179.5,"3,4,6","1,6,4,2","1,6,4,2,10,5","1,4,6,10","1,4,6,10,2,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240818,9,혼3등급,1800.0,11,0,99.4,"3,5,7","9,4,7,3","9,4,7,3,6,5","9,4,3,7","9,4,3,7,6,5",0,1,0,1,400,2000,400,2000,0.0,9940.0,0.0,9940.0,100
202408,서울,20240818,10,1등급,1800.0,11,0,323.9,"2,3,4","2,11,1,7","2,11,1,7,10,9","2,11,1,10","2,11,1,10,7,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240824,2,국6등급,1200.0,11,1,18.3,"4,5,7","3,5,11,4","3,5,11,4,8,7","3,5,8,11","3,5,8,11,4,6",0,1,0,0,400,2000,400,2000,0.0,1830.0,0.0,0.0,100
202408,서울,20240824,3,국6등급,1300.0,11,0,3.5,"1,4,5","5,1,4,3","5,1,4,3,10,9","5,1,4,3","5,1,4,3,10,8",1,1,1,1,400,2000,400,2000,350.0,350.0,350.0,350.0,100
202408,서울,20240824,4,국5등급,1300.0,10,0,31.8,"1,6,9","7,5,1,9","7,5,1,9,6,10","7,5,1,10","7,5,1,10,9,6",0,1,0,1,400,2000,400,2000,0.0,3180.0,0.0,3180.0,100
202408,서울,20240824,5,국5등급,1700.0,11,0,724.9,"2,4,5","6,3,9,2","6,3,9,2,8,11","6,9,8,2","6,9,8,2,3,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240824,6,국4등급,1300.0,11,0,70.5,"9,10,11","9,3,1,11","9,3,1,11,7,2","9,3,1,11","9,3,1,11,7,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240824,7,혼4등급,1200.0,11,1,190.5,"1,4,10","4,9,7,2","4,9,7,2,11,6","4,8,9,2","4,8,9,2,7,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240824,8,국3등급,1800.0,10,0,4.7,"2,4,8","8,9,1,2","8,9,1,2,6,4","8,9,1,2","8,9,1,2,6,4",0,1,0,1,400,2000,400,2000,0.0,470.0,0.0,470.0,100
202408,서울,20240824,9,국4등급,1600.0,8,0,16.8,"2,6,8","6,2,8,4","6,2,8,4,7,5","6,2,8,4","6,2,8,4,7,5",1,1,1,1,400,2000,400,2000,1680.0,1680.0,1680.0,1680.0,100
202408,서울,20240824,10,혼3등급,1600.0,10,0,21.1,"1,5,10","5,10,9,6","5,10,9,6,7,2","5,10,6,9","5,10,6,9,7,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240824,11,2등급,1200.0,11,0,70.6,"1,3,11","6,10,2,3","6,10,2,3,7,8","7,6,10,9","7,6,10,9,2,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240825,2,국6등급,1400.0,8,0,6.4,"1,3,7","3,8,4,7","3,8,4,7,1,6","3,8,7,4","3,8,7,4,1,5",0,1,0,1,400,2000,400,2000,0.0,640.0,0.0,640.0,100
202408,서울,20240825,4,국6등급,1400.0,9,0,65.6,"3,7,8","6,7,8,1","6,7,8,1,9,5","6,7,8,1","6,7,8,1,9,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240825,5,국5등급,1300.0,8,0,37.2,"4,5,6","5,8,4,2","5,8,4,2,1,3","5,8,4,2","5,8,4,2,1,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240825,6,국5등급,1200.0,11,0,369.7,"1,3,6","11,9,3,6","11,9,3,6,1,7","11,9,1,6","11,9,1,6,7,10",0,1,0,0,400,2000,400,2000,0.0,36970.0,0.0,0.0,100
202408,서울,20240825,7,국5등급,1300.0,8,0,10.2,"1,5,8","1,6,8,7","1,6,8,7,3,5","8,1,6,7","8,1,6,7,5,3",0,1,0,1,400,2000,400,2000,0.0,1019.9999999999999,0.0,1019.9999999999999,100
202408,서울,20240825,9,국5등급,1400.0,11,0,30.1,"2,5,8","8,2,11,5","8,2,11,5,7,3","8,2,11,5","8,2,11,5,7,3",1,1,1,1,400,2000,400,2000,3010.0,3010.0,3010.0,3010.0,100
202408,서울,20240825,10,국4등급,1400.0,10,0,9.7,"1,2,5","9,2,1,5","9,2,1,5,7,6","9,2,1,5","9,2,1,5,7,3",1,1,1,1,400,2000,400,2000,969.9999999999999,969.9999999999999,969.9999999999999,969.9999999999999,100
202408,서울,20240825,11,혼3등급,1200.0,11,0,80.0,"1,2,4","1,6,3,11","1,6,3,11,5,2","6,1,3,11","6,1,3,11,5,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240825,12,혼4등급,1800.0,10,0,29.0,"6,8,10","10,6,9,1","10,6,9,1,8,3","10,6,9,1","10,6,9,1,3,7",0,1,0,0,400,2000,400,2000,0.0,2900.0,0.0,0.0,100
202408,서울,20240831,3,국6등급,1300.0,11,1,74.2,"2,3,6","6,3,10,11","6,3,10,11,2,7","6,3,10,11","6,3,10,11,2,9",0,1,0,1,400,2000,400,2000,0.0,7420.0,0.0,7420.0,100
202408,서울,20240831,4,국5등급,1200.0,11,0,44.6,"1,2,7","7,1,10,8","7,1,10,8,5,6","1,7,8,4","1,7,8,4,5,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240831,5,국5등급,1300.0,11,0,40.6,"1,4,10","6,1,8,3","6,1,8,3,7,2","6,4,1,3","6,4,1,3,7,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240831,6,국5등급,1700.0,11,0,87.0,"2,5,11","5,2,11,8","5,2,11,8,9,10","2,5,8,1","2,5,8,1,11,10",1,1,0,1,400,2000,400,2000,8700.0,8700.0,0.0,8700.0,100
202408,서울,20240831,7,국4등급,1700.0,10,0,13.6,"1,4,6","6,5,1,9","6,5,1,9,8,10","6,5,9,1","6,5,9,1,4,7",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1360.0,100
202408,서울,20240831,8,국4등급,1300.0,10,0,51.3,"3,6,10","5,6,3,4","5,6,3,4,10,7","5,6,3,10","5,6,3,10,4,7",0,1,1,1,400,2000,400,2000,0.0,5130.0,5130.0,5130.0,100
202408,서울,20240831,9,국4등급,1300.0,10,0,96.1,"2,3,7","8,7,6,1","8,7,6,1,4,2","8,7,6,1","8,7,6,1,4,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240831,10,혼4등급,1600.0,10,0,13.4,"3,4,5","3,10,6,4","3,10,6,4,9,2","3,6,10,4","3,6,10,4,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202408,서울,20240831,11,국3등급,1600.0,10,1,15.1,"2,4,9","4,9,6,5","4,9,6,5,8,2","4,9,6,5","4,9,6,5,10,8",0,1,0,0,400,2000,400,2000,0.0,1510.0,0.0,0.0,100
202409,서울,20240901,3,국6등급,1700.0,10,1,159.1,"3,6,7","7,10,3,1","7,10,3,1,5,6","7,10,3,1","7,10,3,1,5,2",0,1,0,0,400,2000,400,2000,0.0,15910.0,0.0,0.0,100
202409,서울,20240901,4,국5등급,1400.0,11,0,45.7,"5,6,7","5,10,7,11","5,10,7,11,6,3","5,10,11,7","5,10,11,7,6,3",0,1,0,1,400,2000,400,2000,0.0,4570.0,0.0,4570.0,100
202409,서울,20240901,5,국5등급,1300.0,11,0,71.5,"1,4,5","7,5,8,9","7,5,8,9,11,10","7,5,8,9","7,5,8,9,10,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240901,6,국5등급,1400.0,11,1,10.4,"1,2,4","2,1,4,7","2,1,4,7,9,11","2,1,4,7","2,1,4,7,9,8",1,1,1,1,400,2000,400,2000,1040.0,1040.0,1040.0,1040.0,100
202409,서울,20240901,7,국4등급,1200.0,11,0,50.4,"3,5,6","5,1,10,3","5,1,10,3,7,8","5,1,11,10","5,1,11,10,3,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240901,8,혼4등급,1400.0,11,1,14.1,"1,6,7","1,6,11,7","1,6,11,7,3,9","1,6,11,7","1,6,11,7,3,9",1,1,1,1,400,2000,400,2000,1410.0,1410.0,1410.0,1410.0,100
202409,서울,20240901,9,2등급,1400.0,11,0,597.2,"1,5,11","3,10,7,9","3,10,7,9,5,1","3,10,7,9","3,10,7,9,5,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240901,10,혼3등급,1800.0,9,0,63.3,"3,7,9","7,1,4,8","7,1,4,8,5,6","7,4,8,1","7,4,8,1,5,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240907,1,국OPEN,1700.0,12,0,103.7,"2,6,11","2,4,5,11","2,4,5,11,6,1","2,4,11,5","2,4,11,5,12,6",0,1,0,1,400,2000,400,2000,0.0,10370.0,0.0,10370.0,100
202409,서울,20240907,2,혼OPEN,1200.0,10,0,44.7,"4,7,10","6,4,9,10","6,4,9,10,1,2","6,10,9,1","6,10,9,1,4,7",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,4470.0,100
202409,서울,20240907,3,국OPEN,1400.0,11,0,19.0,"2,5,11","7,5,11,2","7,5,11,2,8,9","7,5,11,2","7,5,11,2,8,9",1,1,1,1,400,2000,400,2000,1900.0,1900.0,1900.0,1900.0,100
202409,서울,20240907,4,혼OPEN,1800.0,14,1,625.6,"1,11,13","13,8,3,1","13,8,3,1,11,10","13,8,1,3","13,8,1,3,11,10",0,1,0,1,400,2000,400,2000,0.0,62560.0,0.0,62560.0,100
202409,서울,20240907,5,국OPEN,1400.0,15,0,12.8,"2,8,12","8,12,14,6","8,12,14,6,2,13","8,12,14,6","8,12,14,6,13,2",0,1,0,1,400,2000,400,2000,0.0,1280.0,0.0,1280.0,100
202409,서울,20240907,6,국OPEN,1200.0,14,0,19.5,"5,6,7","6,12,13,10","6,12,13,10,2,11","6,13,12,11","6,13,12,11,10,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240907,7,혼4등급,1200.0,10,0,247.4,"3,5,6","1,6,10,8","1,6,10,8,4,7","1,6,10,8","1,6,10,8,4,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240907,9,국5등급,1400.0,11,1,253.7,"3,9,10","9,3,2,6","9,3,2,6,1,4","9,3,2,6","9,3,2,6,1,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240907,10,국4등급,1300.0,10,1,5.5,"1,6,9","1,9,6,3","1,9,6,3,2,5","1,9,6,2","1,9,6,2,3,8",1,1,1,1,400,2000,400,2000,550.0,550.0,550.0,550.0,100
202409,서울,20240907,11,국4등급,1600.0,10,0,12.9,"2,4,9","8,2,5,1","8,2,5,1,9,10","8,2,5,1","8,2,5,1,4,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240908,3,국6등급,1400.0,11,1,30.9,"3,9,10","3,8,5,10","3,8,5,10,2,4","3,8,5,10","3,8,5,10,2,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240908,4,국5등급,1700.0,8,0,20.9,"2,3,5","7,3,6,2","7,3,6,2,5,4","7,3,2,6","7,3,2,6,5,1",0,1,0,1,400,2000,400,2000,0.0,2090.0,0.0,2090.0,100
202409,서울,20240908,5,국5등급,1200.0,10,0,22.1,"3,7,9","7,8,5,10","7,8,5,10,4,2","7,4,5,10","7,4,5,10,6,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240908,8,국4등급,1300.0,10,0,22.4,"1,5,9","10,7,5,9","10,7,5,9,3,1","10,7,5,3","10,7,5,3,9,1",0,1,0,1,400,2000,400,2000,0.0,2240.0,0.0,2240.0,100
202409,서울,20240908,9,혼3등급,1400.0,11,0,14.3,"3,4,10","10,11,9,4","10,11,9,4,7,2","10,11,7,4","10,11,7,4,9,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1430.0,100
202409,서울,20240914,4,국6등급,1300.0,10,0,6.5,"1,4,5","4,5,3,1","4,5,3,1,10,2","4,5,3,1","4,5,3,1,10,2",1,1,1,1,400,2000,400,2000,650.0,650.0,650.0,650.0,100
202409,서울,20240914,5,국6등급,1200.0,10,1,16.6,"3,5,9","3,1,5,9","3,1,5,9,4,8","3,5,1,9","3,5,1,9,4,8",1,1,1,1,400,2000,400,2000,1660.0000000000002,1660.0000000000002,1660.0000000000002,1660.0000000000002,100
202409,서울,20240914,6,국6등급,1300.0,10,0,40.9,"1,2,10","10,2,1,3","10,2,1,3,9,7","10,2,1,9","10,2,1,9,3,7",1,1,1,1,400,2000,400,2000,4090.0,4090.0,4090.0,4090.0,100
202409,서울,20240914,7,국5등급,1200.0,11,0,33.8,"1,2,3","3,10,9,4","3,10,9,4,5,8","3,8,10,4","3,8,10,4,9,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240914,8,국5등급,1400.0,11,0,202.7,"1,4,10","2,10,4,9","2,10,4,9,6,7","2,10,4,9","2,10,4,9,6,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240914,9,국4등급,1700.0,11,0,7.5,"1,4,5","1,9,8,3","1,9,8,3,4,7","1,5,8,9","1,5,8,9,4,10",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,750.0,100
202409,서울,20240914,10,국3등급,1800.0,11,0,24.3,"8,9,11","1,8,5,2","1,8,5,2,4,11","1,8,5,2","1,8,5,2,4,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240914,11,2등급,2000.0,9,0,3.4,"1,3,8","3,1,5,6","3,1,5,6,4,8","3,8,1,5","3,8,1,5,4,6",0,1,1,1,400,2000,400,2000,0.0,340.0,340.0,340.0,100
202409,서울,20240915,3,국6등급,1700.0,11,1,41.5,"1,9,11","11,9,3,10","11,9,3,10,4,2","11,5,9,3","11,5,9,3,2,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240915,4,국5등급,1700.0,11,0,328.0,"3,4,6","6,7,10,2","6,7,10,2,1,4","6,7,2,10","6,7,2,10,9,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240915,5,국5등급,1300.0,11,0,9.3,"1,2,10","2,1,8,10","2,1,8,10,7,6","2,1,8,10","2,1,8,10,7,6",1,1,1,1,400,2000,400,2000,930.0000000000001,930.0000000000001,930.0000000000001,930.0000000000001,100
202409,서울,20240915,6,국5등급,1400.0,11,0,68.2,"2,4,10","7,2,5,8","7,2,5,8,4,10","7,2,8,5","7,2,8,5,4,10",0,1,0,1,400,2000,400,2000,0.0,6820.0,0.0,6820.0,100
202409,서울,20240915,7,국4등급,1400.0,11,0,68.9,"1,4,10","10,4,1,2","10,4,1,2,8,5","10,4,1,2","10,4,1,2,8,7",1,1,1,1,400,2000,400,2000,6890.000000000001,6890.000000000001,6890.000000000001,6890.000000000001,100
202409,서울,20240915,8,혼4등급,1800.0,11,0,1235.8,"4,8,9","5,1,10,9","5,1,10,9,6,4","5,9,1,10","5,9,1,10,6,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240915,9,국3등급,1200.0,11,0,10.7,"4,5,6","6,5,10,11","6,5,10,11,4,7","6,11,5,10","6,11,5,10,7,9",0,1,0,0,400,2000,400,2000,0.0,1070.0,0.0,0.0,100
202409,서울,20240915,10,1등급,1600.0,10,0,518.0,"2,4,8","3,6,10,7","3,6,10,7,9,2","3,10,6,7","3,10,6,7,9,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240928,4,국6등급,1400.0,11,0,22.7,"4,6,10","4,8,10,11","4,8,10,11,1,7","4,8,10,11","4,8,10,11,1,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202409,서울,20240928,6,국6등급,1700.0,11,0,21.7,"1,6,8","6,1,11,9","6,1,11,9,8,3","6,1,11,9","6,1,11,9,8,5",0,1,0,1,400,2000,400,2000,0.0,2170.0,0.0,2170.0,100
202409,서울,20240928,7,국5등급,1800.0,11,0,26.2,"4,8,11","8,2,11,3","8,2,11,3,5,1","8,2,11,3","8,2,11,3,5,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
